iteration,filename,rssi_temporal_A_a_mean,rssi_temporal_A_a_std,rssi_temporal_A_a_max,rssi_temporal_A_a_min,rssi_temporal_A_b_mean,rssi_temporal_A_b_std,rssi_temporal_A_b_max,rssi_temporal_A_b_min,rssi_temporal_A_c_mean,rssi_temporal_A_c_std,rssi_temporal_A_c_max,rssi_temporal_A_c_min,rssi_temporal_A_d_mean,rssi_temporal_A_d_std,rssi_temporal_A_d_max,rssi_temporal_A_d_min,rssi_temporal_A_e_mean,rssi_temporal_A_e_std,rssi_temporal_A_e_max,rssi_temporal_A_e_min,rssi_temporal_A_f_mean,rssi_temporal_A_f_std,rssi_temporal_A_f_max,rssi_temporal_A_f_min,rssi_temporal_B_a_mean,rssi_temporal_B_a_std,rssi_temporal_B_a_max,rssi_temporal_B_a_min,rssi_temporal_B_b_mean,rssi_temporal_B_b_std,rssi_temporal_B_b_max,rssi_temporal_B_b_min,rssi_temporal_B_c_mean,rssi_temporal_B_c_std,rssi_temporal_B_c_max,rssi_temporal_B_c_min,rssi_temporal_B_d_mean,rssi_temporal_B_d_std,rssi_temporal_B_d_max,rssi_temporal_B_d_min,rssi_temporal_B_e_mean,rssi_temporal_B_e_std,rssi_temporal_B_e_max,rssi_temporal_B_e_min,rssi_temporal_B_f_mean,rssi_temporal_B_f_std,rssi_temporal_B_f_max,rssi_temporal_B_f_min,rssi_temporal_C_a_mean,rssi_temporal_C_a_std,rssi_temporal_C_a_max,rssi_temporal_C_a_min,rssi_temporal_C_b_mean,rssi_temporal_C_b_std,rssi_temporal_C_b_max,rssi_temporal_C_b_min,rssi_temporal_C_c_mean,rssi_temporal_C_c_std,rssi_temporal_C_c_max,rssi_temporal_C_c_min,rssi_temporal_C_d_mean,rssi_temporal_C_d_std,rssi_temporal_C_d_max,rssi_temporal_C_d_min,rssi_temporal_C_e_mean,rssi_temporal_C_e_std,rssi_temporal_C_e_max,rssi_temporal_C_e_min,rssi_temporal_C_f_mean,rssi_temporal_C_f_std,rssi_temporal_C_f_max,rssi_temporal_C_f_min,rssi_temporal_D_a_mean,rssi_temporal_D_a_std,rssi_temporal_D_a_max,rssi_temporal_D_a_min,rssi_temporal_D_b_mean,rssi_temporal_D_b_std,rssi_temporal_D_b_max,rssi_temporal_D_b_min,rssi_temporal_D_c_mean,rssi_temporal_D_c_std,rssi_temporal_D_c_max,rssi_temporal_D_c_min,rssi_temporal_D_d_mean,rssi_temporal_D_d_std,rssi_temporal_D_d_max,rssi_temporal_D_d_min,rssi_temporal_D_e_mean,rssi_temporal_D_e_std,rssi_temporal_D_e_max,rssi_temporal_D_e_min,rssi_temporal_D_f_mean,rssi_temporal_D_f_std,rssi_temporal_D_f_max,rssi_temporal_D_f_min,target_busy,target_throughput,target_channel
48,it0048_08-04-19_17-32-00.mat,45.80734,104.42600721144326,768,0,31.80032,89.77480474998316,554,0,27.64502,83.22871613331301,822,0,24.66294,78.59887003358509,630,0,7.43814,52.0966466611854,779,0,5.68084,41.10164542806529,430,0,62.03261,113.2740065795675,913,0,7.318,33.2710723602351,676,0,25.00916,77.19695056214591,601,0,32.5779,90.87882333959875,639,0,20.0073,72.10223468596519,606,0,1.28171,10.807520042817407,252,0,71.11013,125.18315598107877,885,0,35.16896,76.25197789250059,561,0,29.90347,80.036314707507,631,0,9.95164,59.487586447177364,548,0,13.54455,59.38648360778318,620,0,0.31517,4.901950414998096,243,0,40.11071,81.84837172049241,532,0,29.01431,64.97923795508763,515,0,17.89388,57.69690267722869,527,0,0.33798,6.028524655303319,238,0,7.13248,12.097445558860763,127,0,0.31854,6.630186442959203,318,0,0,0.00715347018572825,rssi_temporal_B_b
49,it0049_08-04-19_17-32-09.mat,42.12989,95.96331944335763,672,0,34.34759,93.92517197850584,628,0,23.61367,70.0740180033306,596,0,23.26467,74.2222381755704,586,0,4.68883,34.14047221745915,641,0,5.50568,41.36682133954214,427,0,57.13414,100.78588217831107,601,0,8.86189,38.32479896395935,712,0,24.09898,75.04487965850568,611,0,30.23398,86.30072660968506,623,0,19.39347,71.36830775182428,610,0,0.76209,7.8542885630654045,317,0,68.07406,122.21600220558844,744,0,36.73,80.05525291946806,569,0,28.52717,77.56644520532767,653,0,2.86309,24.74721611923046,546,0,14.60443,61.51638200004207,603,0,0.23595,5.658838891283263,257,0,41.36007,84.5980593134092,551,0,27.9094,63.473472818493235,516,0,15.84158,52.72432344851473,498,0,0.07884,2.1414864590746308,140,0,7.65328,12.868223857300586,166,0,0.25088,5.500628984543495,231,0,0,0.00866264907135875,rssi_temporal_B_b
50,it0050_08-04-19_17-32-18.mat,43.71669,98.51823377143899,677,0,33.26783,91.37431716347378,578,0,23.63274,70.07771272018229,608,0,21.20296,70.65002227344588,567,0,4.76437,34.71658463188884,673,0,6.06069,43.52048950464482,429,0,55.09544,96.35488607852952,593,0,6.98064,31.347112868498748,709,0,23.57588,75.19151629157109,589,0,29.62009,85.41409309002759,609,0,20.13824,73.27205749603597,604,0,0.90531,10.396469776029747,347,0,62.82704,114.61713128864463,673,0,36.98291,79.90469071294814,536,0,28.80407,77.38158593254019,612,0,2.14586,17.967954387197224,526,0,13.15155,57.85398709334993,588,0,0.36149,8.258541940312465,299,0,40.19353,83.80110187902721,581,0,27.16094,61.743895555078154,475,0,15.63097,52.20433858271839,481,0,0.15313,3.8151410462917354,183,0,7.2204,12.220188371706879,107,0,0.23493,6.259629213867224,293,0,0,0.0068236950146627565,rssi_temporal_B_b
51,it0051_08-04-19_17-32-27.mat,40.55722,93.99772223767765,592,0,31.96669,89.3057926477555,695,0,23.5704,69.9337729844458,565,0,23.74754,75.33711996053738,608,0,5.34294,35.51360179081249,616,0,12.83821,62.217774261025276,439,0,51.82269,92.6370441624942,675,0,7.19496,31.348256898883545,709,0,23.71629,74.77901282202045,597,0,31.11277,87.93331742250544,636,0,21.74453,76.4065264560502,617,0,2.3189,21.254093318464562,383,0,57.25023,107.17267877097737,659,0,35.50004,77.68209446196981,539,0,30.10072,79.37013881480617,634,0,4.44974,34.99547476363765,545,0,73.54453,129.68641539143218,592,0,0.25771,6.839382688218287,326,0,39.3741,82.29709234954781,551,0,26.82842,61.341472759492824,505,0,16.69461,54.77432251473222,513,0,0.11488,2.960145703440964,175,0,7.55839,12.457506596743183,116,0,0.21936,5.096063303217495,256,0,0,0.007033196480938416,rssi_temporal_B_b
52,it0052_08-04-19_17-32-36.mat,44.2398,99.82065796196697,638,0,34.12251,93.31334706943,657,0,24.98124,72.74490956804055,612,0,26.33057,77.93807242596586,577,0,4.52317,32.89019372322243,621,0,19.05764,75.35503498526425,596,0,55.27013,98.40608192476266,669,0,8.1754,35.73967871763819,691,0,24.55418,76.58945909541079,594,0,30.00034,85.27282474437212,637,0,18.89806,70.51219730115068,619,0,2.80003,24.38024532278336,457,0,60.48921,113.49101992482004,639,0,37.89632,79.91818322795882,576,0,31.1745,80.48109784135652,637,0,12.94698,69.1343008128353,567,0,14.65019,63.17332429882015,616,0,0.46808,11.48132401396285,511,0,42.03825,87.20994408287108,615,0,27.91137,63.64316251352615,528,0,15.68031,52.601168316910034,504,0,0.09251,2.4090935847118935,206,0,7.2086,12.226370108908041,140,0,0.3866,9.71181447722309,461,0,0,0.007991593352883675,rssi_temporal_B_b
53,it0053_08-04-19_17-32-45.mat,43.41209,97.46807791185738,576,0,33.05531,91.97852483489773,622,0,25.02244,74.73790628888662,902,0,23.34435,75.02252723734051,601,0,5.9037,41.397412314177316,799,0,10.69586,57.450342547807324,718,0,50.97568,91.48512135061962,544,0,8.17584,39.393668022848544,908,0,24.5777,76.47249546542862,564,0,30.71074,86.36653951995761,619,0,20.71319,73.4736726319292,597,0,1.68842,18.343168698553693,544,0,56.61046,106.71670112305947,602,0,36.35872,78.94619256152635,521,0,29.99444,80.01261368738307,599,0,4.0545,34.3272519982302,887,0,24.00945,87.6255627125869,590,0,0.89316,15.240895814039279,384,0,38.21919,80.88710531193398,504,0,28.33058,64.48321251972176,468,0,16.7347,55.58425870613011,790,0,0.31331,7.096172689830766,397,0,8.46609,16.04711220475198,207,0,0.73616,13.38517420336396,385,0,0,0.007992023460410558,rssi_temporal_B_b
54,it0054_08-04-19_17-32-55.mat,41.03424,94.05687815158655,600,0,31.9769,89.61376159044994,627,0,22.79834,68.40424791812568,517,0,21.30689,71.15766696939902,540,0,5.03871,34.250514033163064,599,0,7.47694,48.18900173521339,458,0,48.73238,88.8836275111204,620,0,7.52926,32.274834838499174,705,0,22.66567,71.86974783211015,524,0,27.97144,81.55828495209055,486,0,19.64724,71.86402591270823,612,0,0.54083,3.917000499246841,189,0,55.61842,105.801863295046,656,0,33.90552,74.98822063184056,547,0,27.86134,75.19443658545758,532,0,15.56023,76.2358992361676,560,0,12.4215,55.3005374092332,558,0,0.10848,3.3511866688682086,283,0,37.49846,79.14653092605134,550,0,26.12217,59.82405707147501,444,0,14.41612,49.127499673254285,443,0,0.08929,2.356136094520009,165,0,7.14416,12.161630560677299,99,0,0.11268,3.0365446180815456,217,0,0,0.007359980449657869,rssi_temporal_B_b
55,it0055_08-04-19_17-33-04.mat,43.49105,98.1160928690982,609,0,36.7001,97.44597590454929,917,0,25.5374,74.37304647007545,823,0,23.05801,76.30741710240164,860,0,5.25834,36.39616738675104,627,0,12.84518,60.218955908979346,478,0,52.71434,94.65715661461842,619,0,9.24277,38.92494280955464,713,0,24.38258,77.24808562381077,851,0,32.37944,89.06760165900057,813,0,20.04699,73.008534035001,626,0,1.63176,17.028171343464926,388,0,59.43072,109.90611111435797,672,0,36.7904,81.03982026041272,926,0,29.96106,77.68157274203709,627,0,11.40082,63.16408190837258,534,0,13.90788,60.51976250701583,635,0,0.54773,9.099504483602392,316,0,41.71227,86.41905114873168,634,0,28.06779,64.14001227405478,535,0,15.2882,51.298943661249005,515,0,0.10913,2.7169542953645727,166,0,6.96182,12.211688756580722,197,0,0.56497,10.006924547487106,362,0,0,0.00903496578690127,rssi_temporal_B_b
56,it0056_08-04-19_17-33-23.mat,57.57314,109.17554676089512,669,0,34.84756,94.82540304183475,642,0,23.94593,70.61745284584471,615,0,21.67613,72.02363485844837,630,0,4.76396,34.19851758656214,674,0,6.74447,44.58038934799808,420,0,57.32766,97.30076278696072,566,0,8.76583,38.58645635985637,712,0,24.40274,76.38918732708446,593,0,29.4918,84.46895946298852,649,0,19.12044,70.9419373446088,634,0,0.68014,6.123978247871232,305,0,62.21549,112.39587534273622,630,0,35.81705,77.61608028815614,579,0,28.33008,77.34265593573575,647,0,2.08815,16.354673325306745,519,0,12.94975,57.29006602315536,595,0,0.20501,5.823270635982841,307,0,40.6267,84.60664753498982,573,0,28.6344,62.841732922000176,506,0,15.2413,51.18661088907918,477,0,0.11646,2.9581475738035787,173,0,7.12537,12.165300340028601,174,0,0.13927,3.591912285552085,215,0,0,0.008568748778103616,rssi_temporal_B_b
57,it0057_08-04-19_17-33-32.mat,40.19537,94.19242783028315,610,0,32.96079,90.78474845796458,624,0,23.01831,70.68398796576139,602,0,22.35575,73.7474411212857,622,0,4.95016,35.12232759904161,636,0,6.29169,44.877167545912464,465,0,53.71011,92.93055586720601,596,0,10.82794,49.99111376391208,717,0,24.23162,76.62742624005845,617,0,30.53375,86.20712047700874,633,0,20.43604,73.68131858971037,646,0,0.55301,4.190495190296727,225,0,57.14003,106.41221086698226,628,0,35.61456,78.34143677522388,570,0,30.1569,77.85294755107222,583,0,2.38342,19.634316109903093,516,0,13.79654,59.14227171852973,593,0,0.16866,4.638283497631425,318,0,38.63881,80.86887888294173,602,0,28.17685,62.85902412603539,485,0,16.3057,53.26764972767242,490,0,0.09219,2.428339145156623,143,0,6.85071,11.877037614485356,96,0,0.14749,3.421890807711433,231,0,0,0.010584496578690128,rssi_temporal_B_b
58,it0058_08-04-19_17-33-41.mat,46.94465,104.38565594169296,655,0,34.406,94.33120609851227,648,0,24.04073,72.86243950806958,616,0,23.97704,77.747014687629,611,0,4.6105,33.22894355452788,627,0,7.36287,48.05455353411475,501,0,57.73713,99.21175217363667,620,0,8.4121,39.782432977257685,695,0,25.81074,79.97992536038278,659,0,30.3154,86.98537177502892,626,0,20.15583,73.04260597083801,593,0,1.40205,14.83991124628109,365,0,63.59562,116.09406865475772,668,0,37.51522,81.30648896829575,610,0,29.84984,79.3752995079351,625,0,2.50707,21.03156413620014,595,0,12.77513,56.80655511015521,575,0,0.52582,11.274300569330233,506,0,44.96431,91.26331111801665,624,0,30.00248,67.44433374160946,519,0,15.86168,52.929408721216596,508,0,0.08663,2.3425680871855152,161,0,6.92492,11.92987103843122,123,0,0.38672,8.977478913458944,439,0,0,0.00822297165200391,rssi_temporal_B_b
59,it0059_08-04-19_17-33-51.mat,34.16761,85.03978702282774,618,0,31.49439,87.17777003644852,570,0,21.36602,67.10024075485572,512,0,21.71422,72.06854674399644,595,0,4.22951,31.377828719653305,655,0,6.29825,45.21838914576126,573,0,55.31822,93.07095721024685,623,0,7.44919,33.40740873434963,717,0,22.53281,73.0214220862885,585,0,36.82183,93.89015435843686,565,0,18.84649,70.12646778984308,560,0,0.59101,4.631606328251571,206,0,61.39521,107.07371329628903,601,0,34.38714,75.1746442799725,555,0,29.1499,74.71534306947939,524,0,1.84354,14.534198989569395,485,0,12.68065,56.21351603998365,496,0,0.0466,1.9708395266992187,305,0,40.181,81.72188433339016,574,0,27.89734,61.86107969413725,484,0,14.79263,49.53793362346779,420,0,0.07397,2.1046753761803743,151,0,6.96382,11.916495752006965,134,0,0.09938,2.7338880034851467,215,0,0,0.007281710654936461,rssi_temporal_B_b
60,it0060_08-04-19_17-34-00.mat,40.40116,93.32121715159099,619,0,34.11827,93.11944384610071,658,0,23.91975,71.86038985378175,600,0,24.46232,77.52781578386946,620,0,5.56754,34.658519563714776,649,0,7.64462,50.127319547883275,610,0,60.5786,98.44409846222372,693,0,8.20456,39.68319890339487,726,0,24.09171,76.15660601205848,574,0,32.53885,89.02472988264272,636,0,20.63895,74.03003790960464,603,0,1.34543,14.603492325984904,467,0,77.19751,123.46088538399479,651,0,36.15649,78.93384230404536,611,0,29.49659,77.4985574599418,632,0,5.78974,41.43712334045886,528,0,14.97089,62.27237575850065,593,0,0.71145,14.204933963151676,506,0,46.58661,89.81210040249532,606,0,29.71132,65.78892979717484,560,0,16.70791,54.57589077085137,473,0,0.10133,2.884503810207225,190,0,7.0731,12.158595165149633,110,0,0.47435,10.55734067260785,464,0,0,0.008020097751710656,rssi_temporal_B_b
61,it0061_08-04-19_17-34-19.mat,37.78894,91.09750706620022,647,0,33.85698,92.49859201782263,608,0,22.15612,68.62816525702549,598,0,21.48235,73.0145951743725,626,0,4.68916,33.60498740506236,644,0,6.86803,46.55474212063793,454,0,55.36097,95.69014657037107,650,0,8.29278,37.212858797351224,714,0,23.2074,73.95399884549855,604,0,29.05052,84.00905539124696,627,0,19.99627,72.86451945965952,623,0,1.04064,12.084415103363504,432,0,62.31893,110.78054952768153,687,0,36.15719,77.91473699695007,569,0,28.23781,76.32871737690802,621,0,3.83093,31.770549969037358,578,0,13.91447,59.69946326910402,626,0,0.31936,7.111650243818238,342,0,39.74728,82.44241282617583,616,0,29.11626,63.727968142820934,480,0,14.80239,49.59877781042493,512,0,0.07974,2.0463336806102763,144,0,7.17882,12.163407557407584,148,0,0.26381,6.311316366963393,297,0,0,0.00810633431085044,rssi_temporal_B_b
62,it0062_08-04-19_17-34-28.mat,37.8902,90.58373410254183,621,0,31.76689,87.91104134139181,588,0,22.5823,68.31960118962931,593,0,22.99614,74.92429809548034,631,0,4.9428,35.208468983470446,636,0,7.07799,47.48580722236803,444,0,52.16167,92.10072579958911,627,0,7.72142,35.12215331074677,694,0,23.74178,74.93285969740911,609,0,31.05522,86.47899369645555,571,0,20.15824,72.78477574398646,615,0,0.75374,7.539499718973401,311,0,58.56589,107.42627173325853,642,0,34.87518,75.75762773455621,593,0,29.1731,77.31161850841049,571,0,10.96566,62.90671506893679,537,0,14.47085,59.993260873847326,573,0,0.301,7.415737252627011,324,0,37.95085,80.8272219878767,565,0,27.96482,62.16256656837457,551,0,17.14754,55.29692787079947,511,0,0.12308,2.9739218741587683,156,0,7.22344,12.243572786013077,110,0,0.23176,5.8397540446837315,309,0,0,0.007547820136852395,rssi_temporal_B_b
63,it0063_08-04-19_17-34-37.mat,33.0707,82.7077390666073,576,0,32.36567,89.89189271258617,629,0,22.9851,70.4446650782726,591,0,24.0613,78.031394081549,636,0,5.39413,38.19512863629471,731,0,6.55117,46.07351171368534,453,0,60.82844,102.08180017596868,540,0,6.82743,31.73186268713357,712,0,24.86562,77.59774121722616,584,0,30.16448,85.88495995417126,656,0,20.30594,73.69664212646597,725,0,0.85409,11.675541112595166,516,0,59.78476,105.54768690853628,614,0,35.1336,76.64822079500607,535,0,30.22401,79.23476200203986,619,0,3.39243,29.21335736773677,777,0,14.87687,64.58111062070007,683,0,0.25523,6.821698296399512,357,0,39.0668,80.8120811374141,538,0,28.12793,63.10079875813856,493,0,15.99982,53.11633778761107,475,0,0.1648,3.803403864960964,211,0,7.288,12.733546088973018,255,0,0.16108,4.9391328422709995,270,0,0,0.006673929618768328,rssi_temporal_B_b
64,it0064_08-04-19_17-34-46.mat,36.11459,88.22794613461144,668,0,33.94403,91.80308620824846,660,0,23.83422,71.37444134276359,593,0,24.11338,76.37543037505975,716,0,4.78015,33.959634214424334,644,0,7.16681,47.16841066247516,428,0,53.84198,94.9867063839967,585,0,10.04199,44.1427111405711,644,0,25.52334,78.29574493702962,613,0,30.48621,86.33864424367515,649,0,19.53185,71.84649682188757,599,0,0.64951,5.22087222213875,240,0,61.11683,113.33603734360533,672,0,38.37959,81.822124278412,551,0,30.77994,80.6568937760214,585,0,10.564,60.80631516544972,538,0,12.73578,56.59044767265585,548,0,0.20538,5.091909175898565,298,0,42.77364,87.8809944251338,607,0,30.65996,66.80955345456516,513,0,17.33862,55.56575524993429,479,0,0.10298,2.584607343408279,152,0,6.95061,11.915087520782212,97,0,0.16348,3.765856381966789,240,0,0,0.009816217008797654,rssi_temporal_B_b
65,it0065_08-04-19_17-34-55.mat,35.9958,88.85613531073699,645,0,37.40713,96.80006764028164,604,0,21.42661,66.25607152486404,549,0,22.72944,73.2884110708262,580,0,4.53254,33.21595702592957,612,0,6.52964,44.7125396446053,494,0,55.79711,97.97069064596768,579,0,25.25944,66.86284551891582,694,0,23.42235,74.24258717526956,606,0,30.01684,85.38860776716294,605,0,18.34616,69.17922241001557,586,0,0.87845,9.253907044999965,304,0,57.76512,108.75082018718571,718,0,34.72784,76.1399944111792,525,0,28.06179,76.63495045992983,602,0,2.09938,17.242245318275693,554,0,13.10987,57.23618574453665,569,0,0.45507,9.374259506494367,323,0,40.64124,84.42460998584714,560,0,27.75277,61.42254640868531,513,0,15.67139,51.289588665419224,494,0,0.10282,2.7224746183573503,190,0,6.86426,11.845040086567879,117,0,0.2477,5.4694025916913445,246,0,0,0.024691534701857285,rssi_temporal_B_b
66,it0066_08-04-19_17-35-15.mat,34.9406,86.87505667129086,609,0,32.3226,89.8076552930762,594,0,23.36171,71.50211350635658,580,0,22.41783,74.09231274627011,600,0,4.61147,33.96329363355533,666,0,6.03603,43.37562693309573,434,0,52.7247,93.32802178290291,588,0,7.75525,32.95478277029754,664,0,23.54781,74.7274277237207,598,0,29.98388,85.56512443832241,599,0,18.38926,69.01799719386531,569,0,0.81419,8.757595825561944,325,0,60.57719,110.85507639122305,655,0,35.42996,77.56447907643292,574,0,30.20482,78.15062206257606,592,0,3.25301,28.2385731923534,537,0,13.40467,58.41450737780042,635,0,0.26241,6.947033251100789,344,0,40.56917,83.75267981092367,583,0,29.712,64.68394017064823,514,0,15.59016,51.342219383022396,464,0,0.12237,3.273865541389872,214,0,6.82714,11.821123441551569,140,0,0.14806,3.711341837718536,179,0,0,0.0075808895405669605,rssi_temporal_B_b
67,it0067_08-04-19_17-35-35.mat,37.92072,91.21161633630663,562,0,33.65565,91.18307953275924,639,0,22.80211,69.44491262538891,544,0,22.36693,74.24677846462498,587,0,4.71606,33.98677239863179,660,0,6.2842,43.56332574953386,419,0,58.0835,101.18842101619137,653,0,9.08998,42.37370226448947,683,0,23.66177,75.21528056496965,569,0,30.51854,86.64215034420833,621,0,19.07508,71.1145422750762,614,0,0.7244,7.41614621215089,327,0,58.00337,108.43022281007772,652,0,40.56699,81.74668612451455,593,0,27.05837,75.15143340577809,570,0,2.17905,15.259251328210697,488,0,13.19848,57.73815658374971,553,0,0.33976,9.55160526521066,486,0,42.00932,85.38879618039827,628,0,27.73449,61.83000577745324,459,0,16.1545,52.382577540151644,480,0,0.09757,2.6082848953095596,157,0,6.94146,12.002675246310716,113,0,0.18014,4.998746800989223,272,0,0,0.008885610948191593,rssi_temporal_B_b
68,it0068_08-04-19_17-35-44.mat,34.43585,86.08671572767486,613,0,34.76986,90.65082402041584,582,0,24.12931,72.66220302828631,606,0,23.56092,76.900218392106,640,0,6.80511,43.78841111399111,611,0,7.17008,45.98079700041747,418,0,50.22547,92.88499207772536,590,0,22.45131,82.84621590201873,632,0,24.74471,77.55675507018006,638,0,33.2126,92.47054569558892,667,0,20.91126,75.25482114265107,610,0,0.53287,3.4256881882477277,89,0,111.73698,117.51743113461764,637,0,36.90153,76.61834828328722,559,0,30.63813,82.09221607499154,624,0,13.36695,68.74999271052688,591,0,15.40207,62.776589503692385,569,0,0.05983,2.1758562386104465,290,0,38.76424,81.70738875537756,579,0,29.8042,64.72407621866843,551,0,17.85102,56.683902520553396,501,0,0.11832,2.8091850023805836,172,0,7.01481,12.011828780993342,137,0,0.12156,2.8848367659886756,162,0,0,0.021946539589442815,rssi_temporal_B_b
69,it0069_08-04-19_17-35-53.mat,35.61967,87.26033531388188,562,0,32.73542,90.38156392441769,589,0,23.18393,70.43060527750063,596,0,22.97948,75.02503061598574,571,0,4.21622,31.386376485851308,665,0,6.15875,43.63622106046192,433,0,52.39439,93.54137441008605,572,0,6.85233,31.228586320406816,675,0,25.51314,79.05480306306758,633,0,29.6537,84.82185930707955,620,0,18.98905,70.51868185167318,580,0,0.60579,5.2518404846206055,234,0,56.55027,107.47880317963676,595,0,37.63541,78.97649197154745,533,0,30.62081,76.46432099315275,569,0,4.86869,38.572755769894115,518,0,12.72104,56.201156583458314,539,0,0.15696,3.724500444140127,224,0,40.34643,83.76885707860112,565,0,29.33726,63.737041786487076,485,0,16.00603,52.422754159230315,451,0,0.08467,2.3129507109102003,174,0,7.15552,12.175271394494663,92,0,0.12163,3.5533415460802518,271,0,0,0.006698269794721408,rssi_temporal_B_b
70,it0070_08-04-19_17-36-02.mat,33.75209,84.70398780831927,564,0,32.16532,90.1874513959542,635,0,22.41107,69.68323508172608,613,0,23.41288,75.94095634178964,729,0,5.44077,38.61704509419513,698,0,8.0839,50.08210719199024,509,0,48.89154,92.44064017751283,598,0,8.04945,34.53143560145596,665,0,25.89442,79.54436292323675,695,0,30.59893,87.3311852252968,830,0,20.56048,74.01614001128134,698,0,1.28684,14.762013508136349,486,0,55.78533,104.059916426985,673,0,39.04855,77.60066245140888,617,0,28.34646,78.57682346257324,752,0,2.24468,17.763416667341897,497,0,14.51714,61.88916065209158,634,0,0.33422,10.207049377347012,577,0,37.87849,79.9961356899188,580,0,29.51297,64.63826167046187,555,0,16.27817,54.07565155826697,663,0,0.15076,3.7997751805073947,218,0,6.90884,12.011342550039942,179,0,0.32967,9.135722614610188,483,0,0,0.007868475073313784,rssi_temporal_B_b
71,it0071_08-04-19_17-36-11.mat,34.37558,85.4580005597112,609,0,46.4052,97.54729751746073,643,0,22.06632,68.8386523811848,575,0,22.44818,73.5278244930965,618,0,9.23941,57.935290737614324,686,0,6.10658,42.66727622784937,414,0,47.95694,90.4743675625113,610,0,69.71073,175.4605002069329,708,0,25.21747,78.70479284515716,604,0,30.10901,86.27585112196749,647,0,21.07131,75.39993265835123,607,0,0.69829,6.545876646859457,265,0,55.7894,106.01711195670254,611,0,40.83139,79.54745602888819,583,0,26.88203,76.03360673464793,598,0,2.21151,17.86781613739911,513,0,13.52769,58.63203350783511,575,0,0.26593,6.251922203218784,274,0,38.5748,80.09856631026551,570,0,28.13415,63.299941972939436,513,0,15.33669,51.6245221754536,497,0,0.4499,6.26714528234347,184,0,7.1346,12.189722836881895,107,0,0.23096,5.262390851922726,217,0,1,0.06814343108504399,rssi_temporal_B_b
72,it0072_08-04-19_17-36-20.mat,36.44262,86.70829895422699,600,0,57.37663,114.94384602858518,618,0,22.05574,68.13549070089977,565,0,23.06166,73.02009845271643,599,0,4.09511,30.7548338328774,637,0,7.46085,48.106133364442215,530,0,47.84216,91.8419376240201,587,0,7.01772,30.10954011607616,649,0,23.05121,73.70354121435346,577,0,29.10451,83.84772762371023,592,0,19.94929,73.72251636030813,570,0,0.55892,3.5816544268815216,99,0,56.40385,106.7579106913277,594,0,34.83406,75.53007840533729,528,0,26.20049,74.87840592427098,556,0,1.88732,14.981813081786862,483,0,12.56309,55.95630598647394,548,0,0.04876,2.0387453157272986,315,0,37.93695,80.04154218090441,638,0,27.35051,61.368307070831776,464,0,14.73133,50.13389199365136,467,0,0.10008,2.490117265029902,142,0,6.96038,12.094030356155056,179,0,0.03694,0.7418055246491495,73,0,0,0.0068599413489736066,rssi_temporal_B_b
73,it0073_08-04-19_17-36-29.mat,35.18409,87.21504217090019,698,0,44.27014,93.12218760521255,633,0,23.1956,70.54010249950024,622,0,23.14653,74.198470192849,652,0,4.47259,32.011296579362416,635,0,6.43154,44.11153424251304,437,0,47.715,90.81560424838892,608,0,64.3573,160.02470676964228,679,0,25.25231,78.2156349438135,632,0,30.04882,86.1457635441674,628,0,19.4915,72.76421818277169,578,0,0.6834,6.322087031985561,280,0,62.78019,107.9441083781968,660,0,41.81321,79.38802176333593,556,0,28.17195,77.10371847840739,606,0,16.85052,79.1664376849786,563,0,13.04174,58.08731202054713,586,0,0.18315,4.662742334452978,303,0,39.64539,83.47614055374086,600,0,28.32039,63.120541191025126,489,0,15.93813,52.40625002900989,507,0,0.07781,2.1752506990919467,134,0,6.96583,12.007307875252472,94,0,0.12732,3.1614600452322654,237,0,1,0.06291036168132942,rssi_temporal_B_b
74,it0074_08-04-19_17-36-38.mat,35.64886,86.8560309978553,578,0,33.28083,91.83708185973191,636,0,24.04426,71.41323687561291,602,0,24.11167,77.12534706444504,701,0,4.63183,33.40662211075971,650,0,6.29907,43.57347963079262,431,0,48.46896,92.60501982354089,597,0,6.51489,28.305354586860414,617,0,25.58542,79.30389816032753,645,0,29.31851,84.42209676014863,648,0,20.55321,75.18034762287218,611,0,0.58578,4.76540048596128,225,0,59.89105,111.02577592567187,646,0,35.97156,78.676595955636,579,0,28.38926,77.98197122830636,612,0,17.38716,82.03226820669047,581,0,13.52519,58.63821335497782,596,0,0.12547,4.351147811681419,315,0,39.94562,82.97180751806965,559,0,28.44394,63.58247791079237,562,0,15.93276,53.38010414735437,489,0,0.1173,2.979986696279028,194,0,6.92398,11.920970638316328,113,0,0.13912,4.107401322685671,315,0,0,0.00636841642228739,rssi_temporal_B_b
